words,2019/11/1,2019/10/1,2019/9/1,2019/8/1,2019/7/1,2019/6/1,2019/5/1,2019/4/1,2019/3/1,2019/2/1,2019/1/1,2018/12/1,2018/11/1,2018/10/1,2018/9/1,2018/8/1,2018/7/1,2018/6/1,2018/5/1,2018/4/1,2018/3/1,2018/2/1,2018/1/1,2017/12/1,2017/11/1,2017/10/1,2017/9/1,2017/8/1,2017/7/1,2017/6/1,2017/5/1,2017/4/1,2017/3/1,2017/2/1,2017/1/1,2016/12/1,2016/11/1,2016/10/1,2016/9/1,2016/8/1,2016/7/1,2016/6/1,2016/5/1,2016/4/1,2016/3/1,2016/2/1,2016/1/1,2015/12/1,2015/11/1,2015/10/1,2015/9/1,2015/8/1,2015/7/1,2015/6/1,2015/5/1,2015/4/1,2015/3/1,2015/2/1,2015/1/1,2014/12/1,2014/11/1,2014/10/1,2014/9/1,2014/8/1,2014/7/1,2014/6/1,2014/5/1,2014/4/1,2014/3/1,2014/2/1,2014/1/1,2013/12/1,2013/11/1,2013/10/1,2013/9/1,2013/8/1,2013/7/1,2013/6/1,2013/5/1,2013/4/1,2013/3/1,2013/2/1,2013/1/1,2012/12/1,2012/11/1,2012/10/1,2012/9/1,2012/8/1,2012/7/1,2012/6/1,2012/5/1,2012/4/1,2012/3/1,2012/2/1,2012/1/1,2011/12/1,2011/11/1,2011/10/1,2011/9/1,2011/8/1,2011/7/1,2011/6/1,2011/5/1,2011/4/1,2011/3/1,2011/2/1,2011/1/1,2010/12/1,2010/11/1,2010/10/1,2010/9/1,2010/8/1,2010/7/1,2010/6/1,2010/5/1,2010/4/1,2010/3/1,2010/2/1,2010/1/1,2009/12/1,2009/11/1,2009/10/1,2009/9/1,2009/8/1,2009/7/1,2009/6/1,2009/5/1,2009/4/1,2009/3/1,2009/2/1,2009/1/1,2008/12/1,2008/11/1,2008/10/1,2008/9/1,2008/8/1,2008/7/1,2008/6/1,2008/5/1,2008/4/1,2008/3/1,2008/2/1,2008/1/1,2007/12/1,2007/11/1,2007/10/1,2007/9/1,2007/8/1,2007/7/1,2007/6/1,2007/5/1,2007/4/1,2007/3/1,2007/2/1,2007/1/1
"('savers',)",0,0,0,0,2.88268,0,0,2.78552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02047,0,0,3.14762,0,0,6.26566,0,0,0,6.45578,0,0,0,0,0,3.77644,0,0,0,0,4.914,0,0,0,0,0,0,0,0,0,0,0,4.93097,0,0,0,0,0,0,0,0,0,5.16796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8072,0,0,0,0,0,0,0,0,0,0,0,5.81395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('era',)",0,0,0,0,2.88268,0,2.73075,0,0,0,0,2.81057,0,0,0,0,2.82566,3.00481,0,2.87522,5.78369,0,3.01023,0,6.17856,0,0,0,3.13283,0,3.24149,0,0,3.25839,3.43761,0,0,3.50631,0,3.99042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34661,0,0,4.91642,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14199,0,5.72738,0,0,0,12.2399,0,5.97015,0,5.48847,0,11.12347,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,14.39885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82128,0,0,0,0,0,0,0,7.07214,0,0,0,0,0,0
"('historic',)",0,0,0,0,2.88268,0,0,0,0,5.31632,5.45405,2.81057,0,5.45108,2.67023,5.62272,0,6.00962,0,0,0,0,0,3.05998,3.08928,0,3.09693,0,0,3.16456,3.24149,3.13676,3.22789,3.25839,3.43761,0,0,0,0,0,4.06669,8.60585,4.39947,0,9.97506,0,0,9.57396,0,0,0,4.9554,0,0,0,0,0,0,5.02765,0,0,0,0,0,0,0,0,0,0,0,0,5.04541,0,0,4.91159,4.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09756,0,0,0,0,0,0,6.01323,0,0,0,0,0,0,0,0,0,6.99301,0,0,0,0,0,0,0,0,0,0,0,7.30994,0,6.16143,7.08215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('staple',)",0,0,0,0,2.88268,0,2.73075,0,0,0,0,0,0,2.72554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35796,0,0,0,0,0,8.60585,4.39947,0,0,0,0,0,0,0,0,0,0,0,5.10725,0,0,0,0,0,4.86381,0,4.71476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80077,4.93827,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11744,0,12.66624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07714,0,0,0,0,6.84463,14.14427,0,0,0,0,0,0
"('loom',)",0,0,0,0,2.88268,5.33049,0,0,2.75862,0,2.72702,2.81057,0,2.72554,2.67023,0,0,0,0,0,2.89184,2.85714,3.01023,3.05998,3.08928,0,9.2908,3.18979,0,0,0,6.27353,0,3.25839,0,0,6.97593,0,3.77644,3.99042,12.20008,8.60585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84262,5.02765,5.08388,9.72763,5.20021,4.71476,5.32765,5.15996,0,0,10.15228,0,9.83284,0,5.04541,0,0,4.91159,4.995,4.90196,5.34474,0,0,0,5.04032,5.11247,10.14199,6.03865,11.45475,0,5.8072,5.78035,18.35985,5.62114,5.97015,0,10.97695,0,0,5.44662,5.88928,0,11.62791,5.95593,6.09756,0,0,5.43478,0,0,6.10128,0,6.38978,0,12.12121,0,5.96659,0,7.19942,0,0,0,0,6.0423,0,0,7.31529,7.11744,0,0,0,0,0,0,0,0,7.08215,0,0,0,7.07214,0,0,0,0,0,0,0,7.05716,0,0,0,6.65779,0,0,0,0,6.09013
"('universe',)",0,0,0,0,2.88268,0,0,0,2.75862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38978,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31529,0,0,0,0,0,0,0,0,6.16143,0,0,0,0,0,0,0,0,0,0,0,0,7.05716,0,0,0,0,0,0,0,0,0
"('easily',)",0,0,0,0,2.88268,2.66525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14762,3.09693,3.18979,0,0,0,0,0,3.25839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01756,0,5.10725,0,4.87567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62746,0,0,0,6.38978,0,0,0,0,0,0,0,0,0,6.10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73401,0
"('hsbc',)",0,0,0,0,2.88268,0,2.73075,0,0,0,0,0,0,2.72554,0,0,0,0,0,0,0,5.71429,0,0,0,0,0,0,0,0,0,0,6.45578,0,0,0,3.48797,3.50631,0,0,0,0,0,0,0,4.68384,4.8852,0,4.97265,0,0,4.9554,0,5.10204,0,4.93097,0,0,0,5.08388,4.86381,0,4.71476,0,5.15996,0,0,0,0,0,0,0,0,0,0,0,0,10.68947,5.08906,0,0,0,0,0,0,0,6.00962,0,0,0,0,0,0,0,0,0,0,0,0,5.81395,0,12.19512,0,0,0,0,0,0,0,0,0,0,6.52316,0,0,0,5.94884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16846,0,0,0,6.82128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('welcome',)",0,0,0,0,2.88268,0,2.73075,0,0,0,0,0,0,2.72554,0,0,0,0,0,5.75043,0,2.85714,6.02047,0,0,3.14762,3.09693,0,3.13283,3.16456,3.24149,6.27353,0,3.25839,0,0,3.48797,0,7.55287,0,0,0,0,0,9.97506,0,0,0,4.97265,5.11247,0,0,0,0,0,0,0,4.84262,5.02765,0,0,0,9.42951,0,0,5.16796,10.34661,0,0,4.91642,4.90196,0,10.71237,0,0,0,0,5.34474,5.08906,0,0,0,5.11247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09756,0,0,0,0,0,0,6.01323,0,0,0,0,0,0,0,0,0,6.99301,0,0,0,0,0,0,0,0,0,6.44745,0,7.30994,0,0,0,0,6.90131,0,0,0,0,0,0,0,0,0,0,0,0,7.07214,0,0,6.59196,0,0,0
"('wednesday',)",0,0,0,0,2.88268,0,0,0,0,0,5.45405,2.81057,0,5.45108,8.01068,0,2.82566,0,0,0,0,0,3.01023,6.11995,0,9.44287,0,3.18979,0,0,3.24149,0,0,3.25839,3.43761,6.71592,0,3.50631,0,3.99042,4.06669,8.60585,4.39947,0,4.98753,4.68384,0,4.78698,0,0,0,0,0,10.20408,5.10725,4.93097,0,0,5.02765,0,9.72763,0,0,5.32765,0,5.16796,5.17331,5.07614,0,0,0,0,0,0,0,0,0,0,5.08906,9.60154,4.93827,0,0,0,6.03865,0,6.00962,11.6144,5.78035,0,5.62114,11.9403,12.20256,5.48847,6.14628,11.12347,5.44662,5.88928,6.10874,5.81395,0,0,6.30517,12.5,0,0,12.36858,6.10128,6.01323,0,13.22751,12.12121,6.52316,0,13.54096,7.19942,5.94884,6.10501,20.97902,0,0,7.02741,0,0,7.11744,19.77587,6.33312,0,38.68472,19.10828,29.23977,12.43008,18.48429,35.41076,32.48863,6.90131,28.67384,14.14427,27.51032,7.01754,27.28513,14.32665,14.15428,8.4317,0,7.05716,15.17451,13.68925,21.21641,6.65779,6.32111,13.18392,6.31712,0,0
"('chrysler',)",0,0,0,0,5.76535,2.66525,5.4615,0,0,0,0,0,2.73224,0,0,0,5.65131,0,0,0,0,0,3.01023,0,0,0,0,0,0,3.16456,3.24149,0,3.22789,0,3.43761,0,0,3.50631,3.77644,0,4.06669,0,0,4.914,0,0,0,0,0,0,0,0,5.01756,0,5.10725,0,0,0,0,0,4.86381,5.20021,0,0,0,0,0,0,0,0,0,0,5.35619,0,4.91159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48847,0,0,0,0,0,0,0,0,6.30517,0,0,0,0,0,6.01323,0,0,6.06061,0,0,0,0,0,0,6.99301,0,0,7.02741,5.93824,0,0,6.59196,12.66624,24.96879,0,0,7.30994,0,6.16143,14.16431,0,0,0,0,0,0,0,0,0,0,8.09717,14.11433,0,0,7.07214,0,0,6.59196,6.31712,60.60606,0
"('late',)",0,0,0,0,2.88268,2.66525,0,2.78552,2.75862,0,2.72702,0,2.73224,0,2.67023,5.62272,0,0,2.88434,2.87522,0,0,0,0,0,6.29525,0,3.18979,3.13283,0,0,3.13676,0,0,0,0,3.48797,0,3.77644,0,0,4.30293,0,0,0,0,9.7704,0,0,0,0,0,0,0,5.10725,0,0,0,5.02765,0,0,0,4.71476,0,0,5.16796,0,5.07614,0,0,0,5.04541,0,0,0,0,0,0,0,4.80077,4.93827,0,5.11247,0,0,0,12.01923,0,5.78035,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30517,0,0,0,6.18429,0,6.01323,6.38978,6.61376,0,6.52316,5.96659,0,7.19942,5.94884,0,13.98601,0,6.0423,0,5.93824,7.31529,0,13.18392,12.66624,12.48439,12.89491,0,7.30994,6.21504,0,0,6.49773,0,0,0,0,0,6.82128,0,7.07714,0,0,7.05716,7.58725,6.84463,0,0,6.32111,0,6.31712,6.73401,12.18027
"('lee',)",0,0,0,0,5.76535,0,0,0,0,2.65816,0,0,2.73224,0,0,0,0,0,0,0,0,0,9.0307,0,3.08928,0,0,6.37959,0,3.16456,0,0,3.22789,0,3.43761,3.35796,3.48797,3.50631,0,3.99042,4.06669,0,0,0,4.98753,0,0,4.78698,0,0,0,0,0,0,0,0,14.62701,0,5.02765,0,4.86381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65779,0,0,0,6.73401,0
"('creation',)",0,0,0,0,2.88268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89184,2.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90196,0,0,0,0,4.995,0,0,5.08906,14.4023,4.93827,0,0,5.07099,0,0,0,11.6144,5.78035,0,0,0,6.10128,5.48847,0,0,0,5.88928,0,5.81395,0,0,0,0,0,0,0,0,6.01323,0,0,0,6.52316,0,0,0,0,0,0,6.10501,6.0423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59196,0,0,0
"('payrolls',)",0,0,0,0,5.76535,2.66525,0,0,2.75862,0,0,0,0,0,0,2.81136,2.82566,0,0,2.87522,2.89184,0,0,0,0,0,0,0,0,0,0,3.13676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97265,0,0,0,0,0,0,0,0,4.84262,0,0,0,5.20021,0,0,5.15996,0,0,0,0,4.91642,0,0,0,0,0,0,0,0,0,0,0,0,5.11247,0,0,0,0,5.8072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62746,0,0,0,0,0,0,0,0,6.77048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('linkedin',)",0,0,0,0,2.88268,0,0,0,0,0,0,0,2.73224,2.72554,2.67023,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3985,0,0,0,0,0,0,0,3.48797,0,0,0,4.06669,8.60585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16796,0,5.07614,0,0,0,0,0,4.68604,4.91159,0,0,0,0,0,0,5.04032,0,0,0,0,0,0,0,6.11995,5.62114,0,0,5.48847,0,0,0,0,0,0,0,0,25.22068,0,0,0,0,0,6.01323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('aside',)",0,0,0,0,5.76535,0,0,0,0,0,0,2.81057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99042,0,4.30293,0,0,0,0,0,4.78698,0,0,0,0,5.01756,0,0,0,0,0,0,0,4.86381,5.20021,0,0,0,0,0,0,0,0,0,0,0,0,4.91159,0,0,0,0,0,4.93827,0,0,0,0,0,0,0,0,0,0,0,6.10128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('impressive',)",0,0,0,0,2.88268,0,0,0,2.75862,0,0,0,0,5.45108,0,0,2.82566,0,0,2.87522,0,0,3.01023,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01756,0,0,4.93097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00962,0,5.78035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('hostile',)",0,0,0,0,2.88268,0,0,0,2.75862,0,0,0,0,0,0,0,0,0,2.88434,0,0,0,0,0,0,0,0,0,0,3.16456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98753,0,0,0,0,0,0,0,5.01756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43478,5.62746,0,0,6.01323,6.38978,0,6.06061,6.52316,0,0,0,5.94884,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30994,0,0,0,0,0,0,0,0,0,0,7.16332,0,0,0,0,0,0,0,0,6.32111,0,0,0,0
"('britain',)",0,0,0,0,2.88268,2.66525,0,2.78552,0,0,0,0,0,0,0,0,0,3.00481,2.88434,0,0,0,0,0,3.08928,0,0,6.37959,3.13283,0,0,3.13676,3.22789,3.25839,0,0,0,0,0,0,0,8.60585,0,0,0,4.68384,0,0,0,5.11247,0,0,0,0,0,0,0,0,0,0,0,5.20021,0,0,0,0,0,0,0,0,0,0,0,9.37207,0,0,0,0,0,0,0,5.04032,5.11247,0,0,0,0,0,0,0,5.62114,0,6.10128,0,0,0,0,0,0,0,5.95593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('intervene',)",0,0,0,0,2.88268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07614,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04032,0,0,0,0,0,0,0,0,0,5.97015,0,0,0,0,0,0,6.10874,5.81395,0,0,0,0,0,0,0,6.10128,0,0,6.61376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('country',)",0,0,0,0,2.88268,0,2.73075,0,2.75862,0,0,2.81057,2.73224,2.72554,2.67023,0,0,0,2.88434,0,0,0,3.01023,6.11995,3.08928,3.14762,3.09693,15.94896,9.3985,0,3.24149,0,0,13.03356,0,0,3.48797,0,0,7.98085,4.06669,0,0,0,4.98753,4.68384,4.8852,0,9.9453,0,4.78011,0,0,5.10204,0,4.93097,0,4.84262,15.08296,5.08388,0,0,0,5.32765,10.31992,5.16796,0,10.15228,0,0,0,5.04541,0,0,0,0,4.90196,0,5.08906,4.80077,0,0,0,0,0,5.72738,12.01923,0,5.78035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0423,0,0,0,14.23488,0,0,0,0,0,0,0,0,7.08215,0,0,7.16846,0,0,0,0,0,0,0,8.09717,7.05716,0,0,0,6.65779,0,0,0,0,0
"('rank',)",0,0,0,0,5.76535,0,2.73075,2.78552,0,2.65816,0,0,0,0,2.67023,2.81136,5.65131,3.00481,0,2.87522,0,2.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30293,0,0,0,0,0,0,0,0,0,4.9554,5.01756,0,0,0,0,0,5.02765,0,0,0,0,0,0,5.16796,5.17331,0,0,0,0,0,5.35619,0,4.91159,0,0,0,0,0,0,0,0,0,6.03865,0,6.00962,0,0,0,0,11.9403,6.10128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01323,0,0,0,6.52316,0,0,0,0,0,0,6.10501,0,0,0,0,7.11744,6.59196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58725,0,0,0,0,0,0,0,0
"('burger',)",0,0,0,0,5.76535,0,0,0,0,0,0,0,0,5.45108,2.67023,2.81136,0,0,0,0,2.89184,0,0,0,0,0,0,0,3.13283,0,0,0,0,3.25839,0,0,0,0,0,7.98085,0,0,4.39947,0,0,0,0,4.78698,0,5.11247,0,4.9554,0,0,0,0,0,0,5.02765,0,0,0,0,5.32765,0,0,0,0,0,0,0,0,0,0,4.91159,0,0,5.34474,0,0,0,10.08065,0,0,0,0,6.00962,0,0,6.11995,0,11.9403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18429,0,0,0,0,0,0,0,0,0,0,6.10501,0,6.10501,0,0,0,0,14.23488,0,0,6.2422,0,0,0,0,0,0,6.49773,6.90131,0,0,0,0,6.82128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('facts',)",0,0,0,0,2.88268,0,0,0,2.75862,0,0,0,0,0,2.67023,0,2.82566,0,0,0,0,0,3.01023,0,0,0,0,0,3.13283,0,0,0,3.22789,0,10.31282,0,0,0,0,0,4.06669,0,0,0,0,0,0,0,0,10.22495,4.78011,0,0,0,0,4.93097,0,0,0,0,0,0,4.71476,0,0,0,0,0,0,0,4.90196,0,0,0,0,0,0,0,0,0,0,5.04032,0,0,0,0,6.00962,5.8072,0,0,0,0,0,0,6.14628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19942,0,0,0,0,0,7.02741,0,0,0,0,0,0,0,0,7.30994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('selfmade',)",0,0,0,0,2.88268,2.66525,0,0,5.51724,2.65816,0,2.81057,5.46448,0,0,0,0,0,2.88434,0,5.78369,0,6.02047,0,0,0,3.09693,3.18979,9.3985,12.65823,3.24149,3.13676,0,3.25839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('shine',)",0,0,0,0,2.88268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14762,0,0,0,0,0,3.13676,0,0,0,0,0,0,0,3.99042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08388,4.86381,0,0,0,0,0,0,0,0,0,0,5.04541,0,4.68604,0,0,0,0,0,0,0,0,10.22495,5.07099,6.03865,0,0,0,0,0,0,0,0,0,6.14628,0,0,5.88928,0,0,0,0,0,0,5.43478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.08459,0,0,0,0,0,6.33312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('light',)",0,0,0,0,11.5307,0,0,0,0,0,0,0,0,0,2.67023,2.81136,0,0,0,2.87522,5.78369,5.71429,6.02047,3.05998,0,0,0,3.18979,6.26566,6.32911,0,0,0,0,0,0,0,3.50631,3.77644,0,0,0,0,0,0,4.68384,4.8852,0,0,10.22495,4.78011,0,0,5.10204,0,4.93097,4.87567,9.68523,5.02765,5.08388,4.86381,5.20021,0,0,0,0,0,0,5.02008,4.91642,4.90196,10.09082,5.35619,4.68604,0,19.98002,0,5.34474,10.17812,0,0,0,0,5.07099,0,5.72738,0,5.8072,5.78035,0,0,0,0,5.48847,0,0,0,0,0,5.81395,0,0,0,0,0,5.62746,0,0,0,6.38978,6.61376,6.06061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33312,0,6.44745,6.36943,7.30994,0,6.16143,0,0,0,0,0,13.75516,7.01754,0,0,0,0,8.09717,0,7.58725,0,0,0,0,0,0,0,0
"('flaw',)",0,0,0,0,2.88268,0,0,0,0,0,0,0,0,0,0,2.81136,2.82566,0,2.88434,0,0,0,6.02047,0,3.08928,0,0,0,3.13283,0,0,3.13676,0,3.25839,0,0,0,3.50631,0,3.99042,0,4.30293,0,4.914,0,0,0,0,0,5.11247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07614,0,4.91642,0,0,0,0,0,0,0,0,0,0,0,5.04032,5.11247,0,0,0,0,0,0,0,5.62114,0,0,0,0,0,0,0,0,0,0,0,6.30517,0,0,0,0,0,6.01323,0,0,0,6.52316,0,0,7.19942,0,0,0,0,6.0423,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('daimler',)",0,0,0,0,5.76535,0,0,0,0,2.65816,0,2.81057,0,0,0,2.81136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59196,6.31712,6.73401,0
"('burgers',)",0,0,0,0,2.88268,0,0,0,0,0,0,0,0,0,0,0,5.65131,0,0,0,0,0,0,0,0,0,0,3.18979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87567,4.84262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11247,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4317,0,0,0,0,0,0,0,0,0,0,0
"('wifi',)",0,0,0,0,2.88268,0,2.73075,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89184,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43761,0,0,0,3.77644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71476,0,0,0,0,0,0,0,0,0,0,0,4.91159,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78035,6.11995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
